imap_uid,mid,header_flag,header_score,header_level,header_status,SA_flag,SA_score,AS_flag,AS_score
13,<200805222058.QAA25571@Sparkle.Rodents.Montreal.QC.CA>,NO,-2.599,,"No, score=-2.599 tagged_above=-999 required=5 tests=[BAYES_00=-2.599]",False,1.0,False,0.49999999999999784
14,<50710.83.138.172.72.1211728600.squirrel@webmail1.networkimail.com>,NO,4.872,****,"No, score=4.872 tagged_above=-999 required=5 tests=[BAYES_50=0.001, J_CHICKENPOX_23=0.6, J_CHICKENPOX_43=0.6, J_CHICKENPOX_45=0.6, RELAY_IS_203=0.994, SUBJ_ALL_CAPS=2.077]",False,1.1,False,0.0002381180700244692
15,<Pine.GSO.4.63.0809170624030.16436@sjc-cde-011.cisco.com>,NO,-6.566,,"No, score=-6.566 tagged_above=-999 required=5 tests=[AWL=0.033,  BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,1.0,False,0.00024698759636400435
16,<04CACCC374E00BA2FD48B59F@sirius.fac.cs.cmu.edu>,NO,-5.647,,"No, score=-5.647 tagged_above=-999 required=5 tests=[AWL=0.952,  BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,-0.8,False,0.02352512421414034
17,<7327DF90-C0CB-45E9-8606-64854CAD4431@stebila.ca>,NO,-6.599,,"No, score=-6.599 tagged_above=-999 required=5 tests=[BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,-0.8,False,8.72104825094673e-05
18,,NO,-6.599,,"No, score=-6.599 tagged_above=-999 required=5 tests=[BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,-0.8,False,0.49999999999999784
19,<200811111834.NAA03924@Sparkle.Rodents-Montreal.ORG>,NO,-8.688,,"No, score=-8.688 tagged_above=-999 required=5 tests=[AWL=1.299,  BAYES_00=-2.599, HELO_MISMATCH_ORG=0.611, RCVD_IN_DNSWL_HI=-8]",False,0.2,False,0.03481168340193519
20,<A940CE56-7CAF-4E24-A6E8-5E5627E938F6@stebila.ca>,NO,-6.599,,"No, score=-6.599 tagged_above=-999 required=5 tests=[BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,-0.8,False,0.003114016519124001
21,<CD62A4CC-769E-4FFB-9CE7-FBE03656A65F@stebila.ca>,NO,-6.599,,"No, score=-6.599 tagged_above=-999 required=5 tests=[BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,-0.8,False,0.00039382999676302384
22,<18721.40493.335603.386542@fireball.kivinen.iki.fi>,NO,-1.999,,"No, score=-1.999 tagged_above=-999 required=5 tests=[BAYES_00=-2.599, J_CHICKENPOX_33=0.6]",False,0.2,False,0.49999999999999784
23,<492E6FCF.2090800@upv.es>,NO,-1.903,,"No, score=-1.903 tagged_above=-999 required=5 tests=[BAYES_20=-0.74, RCVD_BAD_ID=2.837, RCVD_IN_DNSWL_MED=-4]",False,1.2,False,0.49999999999999784
24,<49760E96.90203@upv.es>,NO,-1.903,,"No, score=-1.903 tagged_above=-999 required=5 tests=[BAYES_20=-0.74, RCVD_BAD_ID=2.837, RCVD_IN_DNSWL_MED=-4]",False,1.2,False,0.1394739967141745
25,<BB427E2D.8020206@Bradley>,NO,3.734,***,"No, score=3.734 tagged_above=-999 required=5 tests=[BAYES_50=0.001, RCVD_NUMERIC_HELO=2.067, SARE_RECV_SPAM_DOMN02=1.666]",False,2.5,False,9.290052469893736e-06
26,<fcxodcuiupyd$0565810127852334$tct@wincom>,NO,4.208,****,"No, score=4.208 tagged_above=-999 required=5 tests=[BAYES_99=3.5, FORGED_HOTMAIL_RCVD2=1.502, INVALID_DATE=1.245, MISSING_MIMEOLE=0.001, RCVD_IN_BL_SPAMCOP_NET=1.96, RCVD_IN_DNSWL_MED=-4]",True,8.8,False,1.2911462028235147e-07
27,<9311F3B1-7185-4A1B-A833-B8DEE63B90B8@nist.gov>,NO,-6.51,,"No, score=-6.51 tagged_above=-999 required=5 tests=[AWL=0.089, BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,0.9,False,0.49999999999999784
28,<E1LrZZp-0003Oq-ND@wintermute01.cs.auckland.ac.nz>,NO,-4.557,,"No, score=-4.557 tagged_above=-999 required=5 tests=[AWL=-0.958, BAYES_00=-2.599, RCVD_IN_DNSWL_LOW=-1]",False,0.2,False,0.05758579451423677
29,<20090408160338.GK1500@Sun.COM>,NO,-5.811,,"No, score=-5.811 tagged_above=-999 required=5 tests=[AWL=0.235, BAYES_00=-2.599, HELO_MISMATCH_COM=0.553, RCVD_IN_DNSWL_MED=-4]",False,0.2,False,0.49999999999999784
30,<E1Lras0-0000Su-ID@atreus.tartarus.org>,NO,-6.599,,"No, score=-6.599 tagged_above=-999 required=5 tests=[BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,0.2,False,0.49999999999999784
31,<7E7111ED15B11C34073BFD9E@minbar.fac.cs.cmu.edu>,NO,-6.021,,"No, score=-6.021 tagged_above=-999 required=5 tests=[AWL=0.578, BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,-0.8,False,0.49999999999999784
32,<200904082035.QAA22321@Sparkle.Rodents-Montreal.ORG>,NO,-8.459,,"No, score=-8.459 tagged_above=-999 required=5 tests=[AWL=1.529, BAYES_00=-2.599, HELO_MISMATCH_ORG=0.611, RCVD_IN_DNSWL_HI=-8]",False,0.2,False,0.005429181603889006
33,<E809D07A29C7F28B3EFB745C@minbar.fac.cs.cmu.edu>,NO,-6.034,,"No, score=-6.034 tagged_above=-999 required=5 tests=[AWL=0.565, BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,-0.8,False,0.49999999999999784
34,<200904090008.UAA23669@Sparkle.Rodents-Montreal.ORG>,NO,-7.479,,"No, score=-7.479 tagged_above=-999 required=5 tests=[AWL=0.209, BAYES_00=-2.599, HELO_MISMATCH_ORG=0.611, MANGLED_FROM=2.3, RCVD_IN_DNSWL_HI=-8]",False,0.2,False,0.49999999999999784
35,<20090408223914.GU1500@Sun.COM>,NO,-5.814,,"No, score=-5.814 tagged_above=-999 required=5 tests=[AWL=0.232, BAYES_00=-2.599, HELO_MISMATCH_COM=0.553, RCVD_IN_DNSWL_MED=-4]",False,0.2,False,0.49999999999999784
36,<E1LrkvK-0006Tw-NS@wintermute01.cs.auckland.ac.nz>,NO,-4.484,,"No, score=-4.484 tagged_above=-999 required=5 tests=[AWL=-0.885, BAYES_00=-2.599, RCVD_IN_DNSWL_LOW=-1]",False,0.2,False,0.7486588614010465
37,<20090409040055.GY1500@Sun.COM>,NO,-5.815,,"No, score=-5.815 tagged_above=-999 required=5 tests=[AWL=0.231, BAYES_00=-2.599, HELO_MISMATCH_COM=0.553, RCVD_IN_DNSWL_MED=-4]",False,0.2,False,0.49999999999999784
38,<E1LrlId-0007gs-IZ@wintermute01.cs.auckland.ac.nz>,NO,-4.421,,"No, score=-4.421 tagged_above=-999 required=5 tests=[AWL=-0.822, BAYES_00=-2.599, RCVD_IN_DNSWL_LOW=-1]",False,0.2,False,0.15960297761042466
39,<20090409035749.GX1500@Sun.COM>,NO,-5.816,,"No, score=-5.816 tagged_above=-999 required=5 tests=[AWL=0.230, BAYES_00=-2.599, HELO_MISMATCH_COM=0.553, RCVD_IN_DNSWL_MED=-4]",False,0.2,False,0.49999999999999784
40,<20090409040001.GM1667@Sun.COM>,NO,-5.816,,"No, score=-5.816 tagged_above=-999 required=5 tests=[AWL=0.230, BAYES_00=-2.599, HELO_MISMATCH_COM=0.553, RCVD_IN_DNSWL_MED=-4]",False,0.2,False,0.49999999999999784
41,<alpine.BSO.2.00.0904091259300.8718@fuyu.mindrot.org>,NO,-2.599,,"No, score=-2.599 tagged_above=-999 required=5 tests=[BAYES_00=-2.599]",False,-0.8,False,0.49999999999999784
42,<E1LrmWj-0001u4-EQ@wintermute01.cs.auckland.ac.nz>,NO,-5.866,,"No, score=-5.866 tagged_above=-999 required=5 tests=[AWL=0.733, BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,0.2,False,0.49999999999999784
43,<200904090531.BAA25375@Sparkle.Rodents-Montreal.ORG>,NO,-8.65,,"No, score=-8.65 tagged_above=-999 required=5 tests=[AWL=1.338, BAYES_00=-2.599, HELO_MISMATCH_ORG=0.611, RCVD_IN_DNSWL_HI=-8]",False,0.2,False,0.49999999999999784
44,<E1LrlqK-0001Hr-Ph@wintermute01.cs.auckland.ac.nz>,NO,-5.912,,"No, score=-5.912 tagged_above=-999 required=5 tests=[AWL=0.687, BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,0.2,False,0.7486588614010465
45,<E1LrnMH-00057q-Ld@wintermute01.cs.auckland.ac.nz>,NO,-5.952,,"No, score=-5.952 tagged_above=-999 required=5 tests=[AWL=0.647, BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,0.2,False,0.49999999999999784
46,<alpine.BSO.2.00.0904091624330.8718@fuyu.mindrot.org>,NO,-2.599,,"No, score=-2.599 tagged_above=-999 required=5 tests=[BAYES_00=-2.599]",False,-0.8,False,0.49999999999999784
47,<200904090636.CAA25606@Sparkle.Rodents-Montreal.ORG>,NO,-8.771,,"No, score=-8.771 tagged_above=-999 required=5 tests=[AWL=1.217, BAYES_00=-2.599, HELO_MISMATCH_ORG=0.611, RCVD_IN_DNSWL_HI=-8]",False,0.2,False,0.49999999999999784
48,<alpine.BSO.2.00.0904091648580.8718@fuyu.mindrot.org>,NO,-2.599,,"No, score=-2.599 tagged_above=-999 required=5 tests=[BAYES_00=-2.599]",False,-0.8,False,0.0045284156016874135
49,<nnd4bm70lo.fsf@koeberg.lysator.liu.se>,NO,-1.949,,"No, score=-1.949 tagged_above=-999 required=5 tests=[BAYES_00=-2.599, HELO_EQ_SE=0.35, MIME_8BIT_HEADER=0.3]",False,0.2,False,0.49999999999999784
50,<18909.47441.579568.878467@fireball.kivinen.iki.fi>,NO,-2.553,,"No, score=-2.553 tagged_above=-999 required=5 tests=[AWL=0.046, BAYES_00=-2.599]",False,0.2,False,0.49999999999999784
51,<nnhc0y70z6.fsf@koeberg.lysator.liu.se>,NO,-1.949,,"No, score=-1.949 tagged_above=-999 required=5 tests=[BAYES_00=-2.599, HELO_EQ_SE=0.35, MIME_8BIT_HEADER=0.3]",False,0.2,False,0.49999999999999784
52,<E1Lrrdt-0002Ag-B1@wintermute01.cs.auckland.ac.nz>,NO,-5.988,,"No, score=-5.988 tagged_above=-999 required=5 tests=[AWL=0.611, BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,0.2,False,0.49999999999999784
53,<alpine.BSO.2.00.0904092040080.8718@fuyu.mindrot.org>,NO,-2.599,,"No, score=-2.599 tagged_above=-999 required=5 tests=[AWL=0.000, BAYES_00=-2.599]",False,-0.8,False,0.49999999999999784
54,<E1Lrrs1-0002sf-KX@wintermute01.cs.auckland.ac.nz>,NO,-6.02,,"No, score=-6.02 tagged_above=-999 required=5 tests=[AWL=0.579, BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,0.2,False,0.7486588614010465
55,<80F9AC969A517A4DA0DE3E7CF74CC1BB034935@MSIS-GH1-UEA06.corp.nsa.gov>,NO,-6.599,,"No, score=-6.599 tagged_above=-999 required=5 tests=[BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,-0.8,False,0.49999999999999784
56,<200904091900.PAA00095@Sparkle.Rodents-Montreal.ORG>,NO,-8.873,,"No, score=-8.873 tagged_above=-999 required=5 tests=[AWL=1.115, BAYES_00=-2.599, HELO_MISMATCH_ORG=0.611, RCVD_IN_DNSWL_HI=-8]",False,0.2,False,0.49999999999999784
57,<20090409174919.GD1500@Sun.COM>,NO,-5.823,,"No, score=-5.823 tagged_above=-999 required=5 tests=[AWL=0.223, BAYES_00=-2.599, HELO_MISMATCH_COM=0.553, RCVD_IN_DNSWL_MED=-4]",False,0.2,False,0.49999999999999784
58,<nn1vs26nrx.fsf@koeberg.lysator.liu.se>,NO,-1.949,,"No, score=-1.949 tagged_above=-999 required=5 tests=[BAYES_00=-2.599, HELO_EQ_SE=0.35, MIME_8BIT_HEADER=0.3]",False,0.2,False,0.49999999999999784
59,<200904091628.MAA28977@Sparkle.Rodents-Montreal.ORG>,NO,-8.958,,"No, score=-8.958 tagged_above=-999 required=5 tests=[AWL=1.030, BAYES_00=-2.599, HELO_MISMATCH_ORG=0.611, RCVD_IN_DNSWL_HI=-8]",False,0.2,False,0.49999999999999784
60,<200904091622.MAA28872@Sparkle.Rodents-Montreal.ORG>,NO,-9.032,,"No, score=-9.032 tagged_above=-999 required=5 tests=[AWL=0.956, BAYES_00=-2.599, HELO_MISMATCH_ORG=0.611, RCVD_IN_DNSWL_HI=-8]",False,0.2,False,0.15960297761042466
61,<200904091558.LAA28713@Sparkle.Rodents-Montreal.ORG>,NO,-9.096,,"No, score=-9.096 tagged_above=-999 required=5 tests=[AWL=0.892, BAYES_00=-2.599, HELO_MISMATCH_ORG=0.611, RCVD_IN_DNSWL_HI=-8]",False,0.2,False,0.49999999999999784
62,<200904091535.LAA28569@Sparkle.Rodents-Montreal.ORG>,NO,-9.151,,"No, score=-9.151 tagged_above=-999 required=5 tests=[AWL=0.837, BAYES_00=-2.599, HELO_MISMATCH_ORG=0.611, RCVD_IN_DNSWL_HI=-8]",False,0.2,False,0.49999999999999784
63,<200904091437.KAA28225@Sparkle.Rodents-Montreal.ORG>,NO,-7.506,,"No, score=-7.506 tagged_above=-999 required=5 tests=[AWL=-0.907, BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,0.2,False,0.0045284156016874135
64,<200904091454.KAA28319@Sparkle.Rodents-Montreal.ORG>,NO,-7.456,,"No, score=-7.456 tagged_above=-999 required=5 tests=[AWL=-0.857, BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,0.2,False,0.49999999999999784
65,<49DE51A1.6020602@vandyke.com>,NO,-3.555,,"No, score=-3.555 tagged_above=-999 required=5 tests=[BAYES_00=-2.599, DATE_IN_PAST_03_06=0.044, RCVD_IN_DNSWL_LOW=-1]",False,-0.8,False,0.04149210969533274
66,<49DE2E60.3030102@ssh.com>,NO,-1.999,,"No, score=-1.999 tagged_above=-999 required=5 tests=[BAYES_00=-2.599, J_CHICKENPOX_63=0.6]",False,-0.8,False,0.669270692071739
67,<200904100049.UAA02426@Sparkle.Rodents-Montreal.ORG>,NO,-9.105,,"No, score=-9.105 tagged_above=-999 required=5 tests=[AWL=0.883, BAYES_00=-2.599, HELO_MISMATCH_ORG=0.611, RCVD_IN_DNSWL_HI=-8]",False,0.2,False,0.001299156153328721
68,<98842F916ED550B63C6C1860@atlantis.pc.cs.cmu.edu>,NO,-1.633,,"No, score=-1.633 tagged_above=-999 required=5 tests=[AWL=-3.799, BAYES_00=-2.599, DATE_IN_PAST_06_12=1.069, MANGLED_FROM=2.3, MIME_QP_LONG_LINE=1.396]",False,-0.8,False,0.49999999999999784
69,<A3F49462479F5C831B0CFC6F@atlantis.pc.cs.cmu.edu>,NO,-3.932,,"No, score=-3.932 tagged_above=-999 required=5 tests=[AWL=-1.333, BAYES_00=-2.599]",False,-0.8,False,0.49999999999999784
70,<C63536B85041B5BEB5C6C1B4@atlantis.pc.cs.cmu.edu>,NO,-3.904,,"No, score=-3.904 tagged_above=-999 required=5 tests=[AWL=-1.305, BAYES_00=-2.599]",False,-0.8,False,0.49999999999999784
71,<669E8C3BB20DCC434A461573@atlantis.pc.cs.cmu.edu>,NO,-3.877,,"No, score=-3.877 tagged_above=-999 required=5 tests=[AWL=-1.278, BAYES_00=-2.599]",False,-0.8,False,0.49999999999999784
72,<49DE5144.10408@vandyke.com>,NO,-3.555,,"No, score=-3.555 tagged_above=-999 required=5 tests=[BAYES_00=-2.599, DATE_IN_PAST_03_06=0.044, RCVD_IN_DNSWL_LOW=-1]",False,-0.8,False,0.16528121032310528
73,<EF2B00611F2EECAE9F35C049@atlantis.pc.cs.cmu.edu>,NO,-5.851,,"No, score=-5.851 tagged_above=-999 required=5 tests=[AWL=0.748, BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,-0.8,False,0.49999999999999784
74,<FB0DD64E4A87E2A5BCAC2AA3@atlantis.pc.cs.cmu.edu>,NO,-5.866,,"No, score=-5.866 tagged_above=-999 required=5 tests=[AWL=0.733, BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,-0.8,False,0.15960297761042466
75,<C1BC57B2F1B038221AB7F665@atlantis.pc.cs.cmu.edu>,NO,-5.88,,"No, score=-5.88 tagged_above=-999 required=5 tests=[AWL=0.719, BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,-0.8,False,0.49999999999999784
76,<20090409160447.GA1500@Sun.COM>,NO,-5.823,,"No, score=-5.823 tagged_above=-999 required=5 tests=[AWL=0.223, BAYES_00=-2.599, HELO_MISMATCH_COM=0.553, RCVD_IN_DNSWL_MED=-4]",False,0.2,False,0.49999999999999784
77,<20090410043105.GR1500@Sun.COM>,NO,-5.824,,"No, score=-5.824 tagged_above=-999 required=5 tests=[AWL=0.222, BAYES_00=-2.599, HELO_MISMATCH_COM=0.553, RCVD_IN_DNSWL_MED=-4]",False,0.2,False,0.007716640580104974
78,<20090410041707.GO1500@Sun.COM>,NO,-5.825,,"No, score=-5.825 tagged_above=-999 required=5 tests=[AWL=0.221, BAYES_00=-2.599, HELO_MISMATCH_COM=0.553, RCVD_IN_DNSWL_MED=-4]",False,0.2,False,0.15960297761042466
79,<936C9A9E04B38C63A1A75FAD@atlantis.pc.cs.cmu.edu>,NO,-5.894,,"No, score=-5.894 tagged_above=-999 required=5 tests=[AWL=0.705, BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,-0.8,False,0.15960297761042466
80,<414CF19E6018106E70A3867A@atlantis.pc.cs.cmu.edu>,NO,-5.907,,"No, score=-5.907 tagged_above=-999 required=5 tests=[AWL=0.692, BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,-0.8,False,0.49999999999999784
81,<39B0720C9A977A8831C2FACB@atlantis.pc.cs.cmu.edu>,NO,-5.92,,"No, score=-5.92 tagged_above=-999 required=5 tests=[AWL=0.679, BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,-0.8,False,0.49999999999999784
82,<20090410050235.GT1500@Sun.COM>,NO,-5.826,,"No, score=-5.826 tagged_above=-999 required=5 tests=[AWL=0.220, BAYES_00=-2.599, HELO_MISMATCH_COM=0.553, RCVD_IN_DNSWL_MED=-4]",False,0.2,False,0.49999999999999784
83,<200904100555.BAA11295@Sparkle.Rodents-Montreal.ORG>,NO,-9.149,,"No, score=-9.149 tagged_above=-999 required=5 tests=[AWL=0.839, BAYES_00=-2.599, HELO_MISMATCH_ORG=0.611, RCVD_IN_DNSWL_HI=-8]",False,0.2,False,0.15960297761042466
84,<200904100611.CAA11368@Sparkle.Rodents-Montreal.ORG>,NO,-9.189,,"No, score=-9.189 tagged_above=-999 required=5 tests=[AWL=0.799, BAYES_00=-2.599, HELO_MISMATCH_ORG=0.611, RCVD_IN_DNSWL_HI=-8]",False,0.2,False,0.15960297761042466
85,<20090410050331.GQ1667@Sun.COM>,NO,-5.827,,"No, score=-5.827 tagged_above=-999 required=5 tests=[AWL=0.219, BAYES_00=-2.599, HELO_MISMATCH_COM=0.553, RCVD_IN_DNSWL_MED=-4]",False,0.2,False,0.03481168340193519
86,<200904100649.CAA11642@Sparkle.Rodents-Montreal.ORG>,NO,-9.226,,"No, score=-9.226 tagged_above=-999 required=5 tests=[AWL=0.762, BAYES_00=-2.599, HELO_MISMATCH_ORG=0.611, RCVD_IN_DNSWL_HI=-8]",False,0.2,False,0.49999999999999784
87,<435C04D8-C096-4E58-8745-1770A8388BCD@stebila.ca>,NO,-6.599,,"No, score=-6.599 tagged_above=-999 required=5 tests=[BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,-0.8,False,0.07970566712219727
88,<alpine.BSO.2.00.0904141355230.20233@fuyu.mindrot.org>,NO,-2.599,,"No, score=-2.599 tagged_above=-999 required=5 tests=[BAYES_00=-2.599]",False,-0.8,False,0.0010316825182831446
89,<D6023EFF-CC15-4EA4-B344-980816A988CB@stebila.ca>,NO,-6.599,,"No, score=-6.599 tagged_above=-999 required=5 tests=[BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,-0.8,False,0.49999999999999784
90,<E1Ltb9M-0006eW-WE@wintermute01.cs.auckland.ac.nz>,NO,-6.049,,"No, score=-6.049 tagged_above=-999 required=5 tests=[AWL=0.550, BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,0.2,False,0.49999999999999784
91,<441ACB35-9662-48E8-A2DD-CABE45201343@stebila.ca>,NO,-6.599,,"No, score=-6.599 tagged_above=-999 required=5 tests=[BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,-0.8,False,0.49999999999999784
92,<E1Ltc8b-0001Xq-9u@wintermute01.cs.auckland.ac.nz>,NO,-4.575,,"No, score=-4.575 tagged_above=-999 required=5 tests=[AWL=-0.976, BAYES_00=-2.599, RCVD_IN_DNSWL_LOW=-1]",False,0.2,False,0.49999999999999784
93,<49E42FC2.5090805@ssh.com>,NO,-2.299,,"No, score=-2.299 tagged_above=-999 required=5 tests=[AWL=0.300, BAYES_00=-2.599]",False,-0.8,False,0.669270692071739
94,<DB2F20B027E40C9384D4E72D@atlantis.pc.cs.cmu.edu>,NO,-5.993,,"No, score=-5.993 tagged_above=-999 required=5 tests=[AWL=0.606, BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,-0.8,False,0.49999999999999784
95,<166FCF7A4C358F5744A27527@atlantis.pc.cs.cmu.edu>,NO,-6.003,,"No, score=-6.003 tagged_above=-999 required=5 tests=[AWL=0.596, BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,-0.8,False,0.49999999999999784
96,<03627CAF4A97F5A1ADDD6A64@atlantis.pc.cs.cmu.edu>,NO,-6.013,,"No, score=-6.013 tagged_above=-999 required=5 tests=[AWL=0.586, BAYES_00=-2.599, RCVD_IN_DNSWL_MED=-4]",False,-0.8,False,0.49999999999999784
97,<50DADDE6B33B1B47904E685AAFDC18241A8551AEB3@yugi.mocana.local>,NO,-2.265,,"No, score=-2.265 tagged_above=-999 required=5 tests=[BAYES_00=-2.599, IP_NOT_FRIENDLY=0.334]",False,-0.8,False,0.49999999999999784
98,<20090415055432.5494.qmail@kissez893.easyvserver.com>,NO,0.045,,"No, score=0.045 tagged_above=-999 required=5 tests=[BAYES_50=0.001, DATE_IN_PAST_03_06=0.044]",False,1.0,False,0.00020093389260196923
99,<nneivu47na.fsf@koeberg.lysator.liu.se>,NO,-1.949,,"No, score=-1.949 tagged_above=-999 required=5 tests=[BAYES_00=-2.599, HELO_EQ_SE=0.35, MIME_8BIT_HEADER=0.3]",False,0.2,False,0.49999999999999784
100,<200904151014.GAA28779@Sparkle.Rodents-Montreal.ORG>,NO,-8.029,,"No, score=-8.029 tagged_above=-999 required=5 tests=[AWL=-0.500, BAYES_20=-0.74, HELO_MISMATCH_ORG=0.611, J_CHICKENPOX_34=0.6, RCVD_IN_DNSWL_HI=-8]",False,0.2,False,4.403447089127529e-05
101,<nn63h640e2.fsf@koeberg.lysator.liu.se>,NO,-1.649,,"No, score=-1.649 tagged_above=-999 required=5 tests=[AWL=-0.300, BAYES_00=-2.599, HELO_EQ_SE=0.35, J_CHICKENPOX_34=0.6, MIME_8BIT_HEADER=0.3]",False,0.2,False,0.15960297761042466
102,<alpine.BSO.2.00.0904152220230.20233@fuyu.mindrot.org>,NO,-2.599,,"No, score=-2.599 tagged_above=-999 required=5 tests=[AWL=0.000, BAYES_00=-2.599]",False,-0.8,False,0.0045284156016874135
103,<E1Lu4Z7-0001jy-J4@wintermute01.cs.auckland.ac.nz>,NO,-4.531,,"No, score=-4.531 tagged_above=-999 required=5 tests=[AWL=-0.932, BAYES_00=-2.599, RCVD_IN_DNSWL_LOW=-1]",False,0.2,False,0.49999999999999784
104,<50DADDE6B33B1B47904E685AAFDC18241A8551AF21@yugi.mocana.local>,NO,-2.115,,"No, score=-2.115 tagged_above=-999 required=5 tests=[AWL=-0.150, BAYES_00=-2.599, IP_NOT_FRIENDLY=0.334, MIME_8BIT_HEADER=0.3]",False,-0.8,False,0.15960297761042466
105,<50DADDE6B33B1B47904E685AAFDC18241A8551AF22@yugi.mocana.local>,NO,-2.19,,"No, score=-2.19 tagged_above=-999 required=5 tests=[AWL=0.075, BAYES_00=-2.599, IP_NOT_FRIENDLY=0.334]",False,-0.8,False,0.49999999999999784
