imap_uid,mid,header_flag,header_score,header_level,header_status,SA_flag,SA_score,AS_flag,AS_score
48,,,,,,False,-0.0,False,0.49999999999999784
49,,,,,,False,-0.0,False,5.219953076473488e-06
50,<B0837A2A72C8D01181CB00805FD459C80BABFC@POPDOG>,,,,,False,-0.0,False,2.071831736308861e-08
51,<199705220558.BAA01627@kr-pc.cygnus.com>,,,,,False,-0.0,False,7.3727902536289136e-06
52,<89.864321129@munken.uninett.no>,,,,,False,0.0,False,0.0002426300420432817
53,<199705221911.NAA20898@lautrec.esys.ca>,,,,,False,-0.0,False,7.605525938635762e-12
54,,,,,,False,-0.0,False,4.691573569925807e-05
55,<2214.864374957@munken.uninett.no>,,,,,False,0.0,False,7.425017729353395e-08
56,<199705231553.AA136162817@relay.hp.com>,,,,,False,0.8,False,5.680991346775821e-07
57,<2FBF98FC7852CF11912A000000000001050E8254@DINO>,,,,,False,-0.0,False,0.49999999999999784
58,<33A02B1D.32C2@ix.netcom.com>,,,,,False,3.6,False,0.001299156153328721
59,,,,,,False,1.0,False,0.001299156153328721
60,<3.0.1.32.19970708143008.00b06540@lacroix.wildbear.on.ca>,,,,,False,0.8,False,2.6134543147592502e-08
61,,,,,,False,0.0,False,0.0036830619610134997
62,<3.0.1.32.19970708152601.00b14b80@lacroix.wildbear.on.ca>,,,,,False,0.8,False,0.49999999999999784
63,,,,,,False,0.0,False,0.00024698759636400435
64,<3.0.1.32.19970709102157.00b2a700@lacroix.wildbear.on.ca>,,,,,False,0.8,False,0.00021707313807693262
65,,,,,,False,0.0,False,0.00015134980154952354
66,<3.0.1.32.19970709125822.00a56630@lacroix.wildbear.on.ca>,,,,,False,0.8,False,1.9747869044088204e-09
67,<3.0.1.32.19970709140631.0107ca50@lacroix.wildbear.on.ca>,,,,,False,0.8,False,1.146586833393826e-06
68,,,,,,False,0.0,False,0.00018636211052540028
69,,,,,,False,0.0,False,8.910283483791313e-06
70,,,,,,False,0.0,False,0.49999999999999784
71,<199710291443.JAA17007@ietf.org>,,,,,False,-1.0,False,0.00657315351865349
72,<199710291619.LAA19431@ietf.org>,,,,,False,-1.0,False,0.49999999999999784
73,<3.0.3.32.19971029092613.0086fa10@mail.imc.org>,,,,,False,0.0,False,2.5890290279484487e-10
74,<345E8D72.A4960CA3@netscape.com>,,,,,False,0.8,False,1.966800569880178e-09
75,,,,,,False,0.0,False,0.00024698759636400435
76,,,,,,False,1.3,False,0.00024698759636400435
77,<199711131450.JAA08456@ietf.org>,,,,,False,-1.0,False,0.00657315351865349
78,,,,,,False,1.0,False,0.00024698759636400435
79,<34761C49.65CFC7F8@netscape.com>,,,,,False,-1.0,False,7.246098410084231e-08
80,,,,,,False,0.0,False,0.7792804408065507
81,<3479D248.1A69B5A0@netscape.com>,,,,,False,2.2,False,2.8244292342887187e-08
82,,,,,,False,0.0,False,0.005380627969273178
83,<v04002a0bb09fba200449@[129.46.136.131]>,,,,,False,0.2,False,4.691573569925807e-05
84,<0oTCKC200WC7033LY0@andrew.cmu.edu>,,,,,False,0.0,False,0.00035384156414401116
85,,,,,,False,0.0,False,0.006803068167124697
86,<348333CD.B2690872@netscape.com>,,,,,False,2.2,False,3.925193924777007e-05
87,<v04002c14b0a90549a92f@[129.46.136.131]>,,,,,False,0.2,False,1.6921978570433495e-06
88,,,,,,False,0.0,False,0.49999999999999784
89,,,,,,False,-0.0,False,0.03481168340193519
90,<3.0.5.32.19971202114440.007c1e60@mail.imc.org>,,,,,False,0.0,False,1.7643222851870056e-06
91,<v04002c2db0aa14244df4@[129.46.136.131]>,,,,,False,0.2,False,8.910283483791313e-06
92,,,,,,False,0.0,False,0.006803068167124697
93,<v04002c24b0ab534c5875@[129.46.137.174]>,,,,,False,0.2,False,8.910283483791313e-06
94,<v04002c33b0ab64d87e95@[129.46.136.131]>,,,,,False,0.2,False,8.910283483791313e-06
95,<2FBF98FC7852CF11912A00000000000106DD519F@DINO>,,,,,False,-0.0,False,0.31840725601457426
96,<3485E8A7.D690013F@netscape.com>,,,,,False,-1.0,False,0.00024698759636400435
97,<v04002c03b0abd475ba72@[129.46.136.131]>,,,,,False,0.2,False,1.0797195673084311e-06
98,<v04002e04b0ac9a332571@[129.46.137.174]>,,,,,False,0.2,False,0.006803068167124697
99,<31063.881274424@dale.uninett.no>,,,,,False,-1.0,False,0.0012232387486808183
100,<v04002e34b0acf89aff19@[129.46.136.131]>,,,,,False,0.3,False,4.691573569925807e-05
101,,,,,,False,0.0,False,0.00013973287944376211
102,,,,,,False,0.0,False,4.691573569925807e-05
103,,,,,,False,0.0,False,0.006803068167124697
104,<v04002e01b0ad09bf06bb@[129.46.136.131]>,,,,,False,0.2,False,8.910283483791313e-06
105,<v04002e00b0ad1706243f@[129.46.136.131]>,,,,,False,0.2,False,5.6852882314691095e-06
106,<3.0.5.32.19971204185104.007b5d70@mail.imc.org>,,,,,False,0.0,False,8.817195651349065e-08
107,<05DEC97.11390486.0022.MUSIC@MUSICM.MCGILL.CA>,,,,,False,3.2,False,6.469230761725854e-05
108,<v04002e05b0adcf50a3b5@[129.46.137.174]>,,,,,False,0.2,False,0.49999999999999784
109,<v04002e22b0ae0dba1b3e@[129.46.136.131]>,,,,,False,0.2,False,6.564360021352288e-07
110,,,,,,False,0.0,False,0.002365884691403008
111,<3.0.5.32.19971229164407.008567b0@mail.imc.org>,,,,,False,0.0,False,7.698869512497131e-08
112,<SIMEON.9712292008.A@n3bl.watson.ibm.com>,,,,,False,0.4,False,1.4640693477575536e-09
113,<22296.883445606@folder.critical-angle.com>,,,,,False,0.0,False,0.026820511068351482
114,<3.0.1.32.19971229210451.00e17438@pop.apk.net>,,,,,False,0.0,False,0.008153997181724108
115,,,,,,False,0.0,False,0.49999999999999784
116,<0oeJtp200WC71QxDs0@andrew.cmu.edu>,,,,,False,0.0,False,0.0005102843198091885
117,<v04003902b0cf1a00c774@[129.46.136.131]>,,,,,False,0.2,False,1.2914398718722744e-07
118,<Pine.SGI.3.95L.980101004001.19086H-200000@aliera.andrew.cmu.edu>,,,,,False,0.0,False,0.004351144728652114
119,<3.0.1.32.19980101201518.00de1818@pop.apk.net>,,,,,False,0.0,False,0.008153997181724108
120,<H000022907f81144@MHS>,,,,,False,-0.0,False,0.0063728247058194255
121,,,,,,False,0.0,False,0.49999999999999784
122,<Pine.SGI.3.95L.980106164231.26325G-200000@aliera.andrew.cmu.edu>,,,,,False,0.0,False,1.6155145661178991e-09
123,,,,,,False,0.0,False,0.49999999999999784
124,<3.0.1.32.19980108115412.00a0a450@lacroix.wildbear.on.ca>,,,,,False,0.8,False,2.8099958805773147e-07
125,<Pine.SGI.3.95L.980108114548.28645F-100000@aliera.andrew.cmu.edu>,,,,,False,0.0,False,0.49999999999999784
126,,,,,,False,0.0,False,0.49999999999999784
127,<3.0.1.32.19980108151149.011a7480@lacroix.wildbear.on.ca>,,,,,False,0.8,False,3.648010495875624e-05
128,,,,,,False,0.0,False,0.058599967291579465
129,<Pine.SGI.3.95L.980108144047.28862A-100000@aliera.andrew.cmu.edu>,,,,,False,0.0,False,0.49999999999999784
130,,,,,,False,0.0,False,0.001299156153328721
131,<SIMEON.980108150612.A@gallileo.esys.ca>,,,,,False,0.0,False,1.869429057869319e-06
132,<3.0.1.32.19980113123008.007a9650@lacroix.wildbear.on.ca>,,,,,False,0.8,False,0.49999999999999784
133,<v04010204b0e2ae03ac74@[129.46.137.174]>,,,,,False,1.9,False,1.1009477110394116e-05
134,,,,,,False,1.6,False,0.00015463767313145498
135,<12777.884810792@folder.critical-angle.com>,,,,,False,1.6,False,0.19056857089631213
136,,,,,,False,1.6,False,0.006803068167124697
137,,,,,,False,0.0,False,4.691573569925807e-05
138,,,,,,False,0.0,False,0.00024698759636400435
139,<17497.884912861@folder.critical-angle.com>,,,,,False,1.6,False,0.30880487114402533
140,<17506.884912960@folder.critical-angle.com>,,,,,False,0.0,False,0.10742929348547703
141,<MailManager.884913301.16809.mrc@Tomobiki-Cho.CAC.Washington.EDU>,,,,,False,0.0,False,3.72993886465503e-08
142,<Pine.SUN.3.96.980116095528.9637C-100000@tipper.oit.unc.edu>,,,,,False,0.8,False,0.34935489474831355
143,<SIMEON.980116102407.B@gallileo.esys.ca>,,,,,False,0.0,False,0.000172522848646911
144,,,,,,False,0.0,False,0.00024698759636400435
145,,,,,,False,0.0,False,0.00013263174473967902
146,<34CCDFFC.E8472473@netscape.com>,,,,,False,3.8,False,2.492013047089106e-06
147,<34CCE4CB.F63C2E6C@netscape.com>,,,,,False,-1.0,False,0.00038131834588366585
148,<3.0.5.32.19980128154652.00995280@dokka.kvatro.no>,,,,,False,0.0,False,0.02343160351767964
149,,,,,,False,0.0,False,0.441272376274491
150,<2FBF98FC7852CF11912A00000000000106DD52DC@DINO>,,,,,False,-0.0,False,9.238484958773957e-05
151,<SIMEON.980128133433.B@gallileo.esys.ca>,,,,,False,0.0,False,2.872704746704676e-06
152,<199801311220.HAA14181@ns.owlseye.com>,,,,,False,0.0,False,2.6697732167617237e-06
153,,,,,,False,0.0,False,5.608348741857357e-05
154,<2FBF98FC7852CF11912A00000000000106DD5316@DINO>,,,,,False,-0.0,False,6.880002633904821e-11
155,<MailManager.886449990.8696.mrc@Ikkoku-Kan.Panda.COM>,,,,,False,0.0,False,2.232751379696331e-06
156,,,,,,False,2.5,False,8.910283483791313e-06
157,<34EA5E39.35FFBB3F@netscape.com>,,,,,False,3.7,False,6.254809341128601e-07
158,,,,,,False,0.0,False,4.691573569925807e-05
159,<199804300110.VAA19804@planet-zorp.MIT.EDU>,,,,,False,0.0,False,7.498204314920117e-15
160,,,,,,False,0.0,False,0.006803068167124697
161,<t53g1iwoz27.fsf@rover.cygnus.com>,,,,,False,-0.0,False,0.001299156153328721
162,,,,,,False,0.0,False,0.03933751408784263
163,<t53lnsnok0z.fsf@rover.cygnus.com>,,,,,False,-0.0,False,0.00042619415045512147
164,<199804301812.MAA15043@demo.esys.ca>,,,,,False,0.0,False,5.3262117184903265e-06
165,<3.0.1.32.19980430152132.007ba3c0@lacroix.wildbear.on.ca>,,,,,False,0.8,False,0.0013544535559484522
166,,,,,,False,0.0,False,8.910283483791313e-06
167,<tx1g1itlrjp.fsf@raeburn.org>,,,,,False,-0.0,False,7.000389412078061e-07
168,,,,,,False,0.0,False,0.006803068167124697
169,<199805012041.UAA08518@inner.net>,,,,,False,0.0,False,1.2525771847506322e-11
170,<199805041652.KAA08619@demo.esys.ca>,,,,,False,0.0,False,0.03481168340193519
171,<3.0.1.32.19980507121452.00a144e0@lacroix.wildbear.on.ca>,,,,,False,0.8,False,1.1565408506650673e-10
172,<tx1wwbv89tp.fsf@raeburn.org>,,,,,False,-0.0,False,4.469488878071259e-07
173,,,,,,False,0.0,False,4.691573569925807e-05
174,<000201bd7de9$d25e9db0$bd240280@asdfjkl.andrew.cmu.educmu.edu>,,,,,False,1.5,False,3.993255356524449e-09
175,<3.0.1.32.19980513110649.009aeda0@lacroix.wildbear.on.ca>,,,,,False,0.8,False,0.49999999999999784
176,,,,,,False,0.0,False,0.49999999999999784
177,<3.0.2.32.19980514084832.0186d290@127.0.0.1>,,,,,False,0.0,False,0.49999999999999784
178,<3.0.1.32.19980514125326.009af100@lacroix.wildbear.on.ca>,,,,,False,0.8,False,0.49999999999999784
179,,,,,,False,0.0,False,0.03481168340193519
180,<3.0.2.32.19980515100406.00b3c2e0@127.0.0.1>,,,,,False,0.0,False,0.49999999999999784
181,<3.0.1.32.19980515102911.009b1b10@lacroix.wildbear.on.ca>,,,,,False,0.8,False,0.49999999999999784
182,,,,,,False,-0.0,False,0.006803068167124697
183,<3.0.2.32.19980518230624.023c71f0@127.0.0.1>,,,,,False,1.1,False,0.0008646426248945131
184,<3.0.1.32.19980519114829.009932e0@lacroix.wildbear.on.ca>,,,,,False,0.8,False,0.03624164767921282
185,,,,,,False,0.0,False,0.49999999999999784
186,<3.0.2.32.19980520135810.015689f0@127.0.0.1>,,,,,False,0.0,False,2.331765320524126e-05
187,<3.0.1.32.19980520105531.0084b320@lacroix.wildbear.on.ca>,,,,,False,0.8,False,0.0002558469033445694
188,<D1A949D4508DD1119C8100400533BEDC04C9C3@DSG1>,,,,,False,1.0,False,2.1126803603424873e-07
189,<3.0.1.32.19980528173515.00a13100@lacroix.wildbear.on.ca>,,,,,False,0.8,False,8.371592369390578e-05
190,<D1A949D4508DD1119C8100400533BEDC04C9D4@DSG1>,,,,,False,1.0,False,1.5602765686243321e-06
191,<Pine.SGI.3.95L.980623121709.12800E-100000@thunderbolt.andrew.cmu.edu>,,,,,False,0.0,False,0.0001992072799969466
192,,,,,,False,1.0,False,0.00024698759636400435
193,<Pine.SGI.3.95L.980714153841.24571A-100000@aliera.andrew.cmu.edu>,,,,,False,0.0,False,9.029054681836729e-09
194,,,,,,False,0.0,False,4.169405142924658e-05
195,<SIMEON.980722164613.F@gallileo.esys.ca>,,,,,False,0.0,False,1.632770281732547e-06
196,<35C625E1.32EC495F@Stanford.edu>,,,,,False,0.0,False,7.585355589041041e-10
197,<35CF4B36.BD3D9070@demo.ru>,,,,,False,0.0,False,5.630052336569769e-10
198,,,,,,False,0.0,False,0.00024698759636400435
199,,,,,,False,1.3,False,7.184431026947053e-08
200,<199808211742.KAA02447@Wind.Stanford.EDU>,,,,,False,0.0,False,4.187128417208193e-12
201,<6236E58EC451D1119E80006097040ED9882A97@LOBESTER>,,,,,False,-0.0,False,6.502663150229963e-12
202,<35EF2E6C.858E3360@netscape.com>,,,,,False,0.9,False,0.522237809964356
203,<199809041606.JAA02196@Wind.Stanford.EDU>,,,,,False,0.0,False,8.846910863084797e-09
204,,,,,,False,1.3,False,0.0016983699147364042
205,<35F088C3.C6D7DFC1@netscape.com>,,,,,False,0.9,False,3.782994955795704e-07
206,,,,,,False,1.3,False,0.03481168340193519
207,<v041014f7b21b3491a7bf@[129.46.219.133]>,,,,,False,0.2,False,0.49999999999999784
208,,,,,,False,-0.0,False,0.00030617107761157466
209,<35FDA02C.C6D5AACB@netscape.com>,,,,,False,-1.0,False,4.691573569925807e-05
210,<3.0.1.32.19980915110804.008e7100@lacroix.wildbear.on.ca>,,,,,False,0.8,False,3.979941127396831e-08
211,<SIMEON.9809151600.K29768@warhol.esys.ca>,,,,,False,0.0,False,4.5764641579461686e-08
212,,,,,,False,1.3,False,0.15960297761042466
213,<36195EF5.A364F60C@demo.ru>,,,,,False,0.0,False,2.44167669095192e-09
214,,,,,,False,1.3,False,8.13567751055261e-07
215,,,,,,False,2.3,False,0.15960297761042466
216,<t5390itjhdi.fsf@rover.cygnus.com>,,,,,False,-0.0,False,0.00024698759636400435
217,<361AC7F6.FA153D1D@netscape.com>,,,,,False,2.2,False,0.2516851263473571
218,<199810070235.TAA11549@baygate.bayarea.net>,,,,,False,2.5,False,0.0013544535559484522
219,<CB6657D3A5E0D111A97700805FFE65875D77DA@RED-MSG-51>,,,,,False,-0.0,False,0.49999999999999784
220,<CB6657D3A5E0D111A97700805FFE65875D77DB@RED-MSG-51>,,,,,False,-0.0,False,1.3425018479035898e-10
221,,,,,,False,1.3,False,0.0011547220462293705
222,,,,,,False,1.3,False,4.691573569925807e-05
223,<t53af38uc1u.fsf@rover.cygnus.com>,,,,,False,-0.0,False,0.00024698759636400435
224,<HBF.981007unks@bombur2.uio.no>,,,,,False,-0.0,False,0.17157994222608675
225,<HBF.981007uh99@bombur2.uio.no>,,,,,False,-0.0,False,0.0003503878302124949
226,<CB6657D3A5E0D111A97700805FFE65875D77ED@RED-MSG-51>,,,,,False,-0.0,False,1.869334808780101e-09
227,<CB6657D3A5E0D111A97700805FFE65875D77EE@RED-MSG-51>,,,,,False,-0.0,False,3.4776334314481564e-06
228,<361CC54E.ABC41B72@demo.ru>,,,,,False,0.0,False,0.006803068167124697
229,<v04102113b242ea1337ec@[129.46.219.133]>,,,,,False,0.2,False,4.691573569925807e-05
230,<199810090546.WAA23078@mail.proper.com>,,,,,True,8.4,False,1.2745951059168544e-05
231,<361E886F.FCC7AF03@main.demo.ru>,,,,,False,0.0,False,1.4730595976149108e-06
232,<CB6657D3A5E0D111A97700805FFE65875D7840@RED-MSG-51>,,,,,False,-0.0,False,0.49999999999999784
233,,,,,,False,1.3,False,0.00024698759636400435
234,<CB6657D3A5E0D111A97700805FFE65875D7850@RED-MSG-51>,,,,,False,-0.0,False,6.573553792435146e-12
235,,,,,,False,1.3,False,4.0340860190367917e-07
236,<199810270551.GAA00741@sun>,,,,,False,3.3,False,9.3628375484664e-06
237,<363CFAE3.68C90874@taxxi.com>,,,,,False,0.0,False,4.477571918933039e-07
238,<Pine.SGI.3.96L.981117155326.15597A-100000@ALIERA.ANDREW.CMU.EDU>,,,,,False,0.0,False,5.718470064310648e-07
239,<199811172122.NAA21033@shorter.eng.sun.com>,,,,,False,0.8,False,3.433700212343621e-09
240,<Pine.SGI.3.96L.981117163224.15597B-100000@ALIERA.ANDREW.CMU.EDU>,,,,,False,0.0,False,7.1839164482132e-06
241,<3651FD31.1EF63CD3@netscape.com>,,,,,False,2.2,False,1.4540767476630079e-05
242,,,,,,False,0.0,False,0.15960297761042466
243,<199811190733.IAA25276@trurl.matematik.su.se>,,,,,False,-0.2,False,0.00012030385800995474
244,<Pine.LNX.3.96L.981125123430.593D-100000@SPOOKY.ANDREW.CMU.EDU>,,,,,False,0.0,False,3.239042734182368e-12
245,<Pine.SGI.3.96L.981130222402.23245A-100000@thunderbolt.andrew.cmu.edu>,,,,,False,0.0,False,4.4375148223803e-07
246,<CB6657D3A5E0D111A97700805FFE65875D7B87@RED-MSG-51>,,,,,False,-0.0,False,1.747105608901321e-13
247,<366D7112.95DABBBA@Stanford.edu>,,,,,False,0.0,False,1.439306983137613e-12
248,<199812090325.TAA27839@Wind.Stanford.EDU>,,,,,False,-0.0,False,1.032139599171352e-08
249,<CB6657D3A5E0D111A97700805FFE65875D7BED@RED-MSG-51>,,,,,False,-0.0,False,8.02628350895756e-05
250,<37825.82299@mailsender1>,,,,,True,6.7,False,0.0006493093266536692
251,<Pine.GSO.3.94.990115173222.15997A-100000@spirit.dynas.se>,,,,,False,-0.0,False,0.0030690715499257244
252,<199901151644.IAA23741@mail.proper.com>,,,,,False,0.0,False,1.1904626991393846e-09
253,<36A1295A.CC3BA33D@taxxi.com>,,,,,False,0.0,False,0.007431669749852516
254,<Pine.SGI.3.96L.990119112907.1642G-100000@thunderbolt.andrew.cmu.edu>,,,,,False,0.0,False,3.772207362197043e-05
255,<Pine.LNX.4.05.9902212341320.9985-100000@Perq.Stanford.EDU>,,,,,False,0.0,False,5.652643144922029e-10
256,<36D1D7FB.98C9BA9A@demo.ru>,,,,,False,1.3,False,5.5374216821413376e-08
257,<36D22EFC.5486ED17@taxxi.com>,,,,,False,4.8,False,0.00024698759636400435
258,<36DA33D1.6E69B0BC@netscape.com>,,,,,False,2.2,False,6.800494582138248e-06
259,<Pine.SGI.3.96L.990301073521.9605C-100000@thunderbolt.andrew.cmu.edu>,,,,,False,1.0,False,8.197292126330017e-07
260,<36DCDA5F.DB88EB67@netscape.com>,,,,,False,2.2,False,8.630465732962921e-08
261,<CB6657D3A5E0D111A97700805FFE65870B48DED8@RED-MSG-51>,,,,,False,-0.0,False,3.189468649738259e-07
262,<36E0AF05.BC7C1C69@taxxi.com>,,,,,False,4.8,False,1.291514766222452e-06
263,<1767878646.920890879@ephesus.cyrusoft.com>,,,,,False,0.0,False,0.49999999999999784
264,<36E5C4A2.669C4D8B@execmail.com>,,,,,False,0.0,False,0.001299156153328721
265,<36EC11BB.7A83340F@netscape.com>,,,,,False,2.2,False,1.4194227092782362e-08
266,<199903252211.RAA04306@ietf.org>,,,,,False,-1.0,False,0.11283825746092281
267,<Pine.LNX.3.96L.990330224739.22063M-100000@spooky.andrew.cmu.edu>,,,,,False,0.0,False,5.07128596960142e-07
268,<199904211859.LAA14674@cheetah.cs.ucla.edu>,,,,,False,0.0,False,0.00021973804674611986
269,"<""/GUID:QxNZgVFX50hGlUwCAxxJ8ng*/G=Paul/S=Webster/PRMD=ISOCOR/ADMD=Eirmail400/C=IE/""@MHS>",,,,,False,0.8,False,3.7093340276568043e-05
270,<v04204b95b34659c453fa@[129.46.219.101]>,,,,,False,0.3,False,0.49999999999999784
271,<3720BB22.92C8FC0E@att.com>,,,,,False,2.2,False,0.15960297761042466
272,<Pine.LNX.3.96L.990423161004.8688C-100000@otter.andrew.cmu.edu>,,,,,False,0.8,False,9.946285493831997e-07
273,,,,,,False,0.0,False,0.49999999999999784
274,<118.153992.368976@unknown>,,,,,False,2.3,False,1.291514766222452e-06
275,<375D821D.94E39711@att.com>,,,,,False,2.2,False,0.49999999999999784
276,<199906082341.QAA07547@cheetah.cs.ucla.edu>,,,,,False,0.0,False,0.15960297761042466
277,<375DC6E2.B7D12BCF@netscape.com>,,,,,False,-1.0,False,0.00024698759636400435
278,<375DDAE0.C1A72D56@att.com>,,,,,False,2.2,False,0.15960297761042466
279,<emacs-smtp-411-14192-19882-460750@platypus.cc.cmu.edu>,,,,,False,0.0,False,1.06598407998708e-06
280,<emacs-smtp-411-14208-4516-151691@platypus.cc.cmu.edu>,,,,,False,0.0,False,0.5247436434332635
281,<CB6657D3A5E0D111A97700805FFE65870B48E438@RED-MSG-51>,,,,,False,-0.0,False,0.16205315431242762
282,<emacs-smtp-411-14211-46683-408637@platypus.cc.cmu.edu>,,,,,False,0.0,False,0.5247436434332635
283,<CB6657D3A5E0D111A97700805FFE65870B48E462@RED-MSG-51>,,,,,False,-0.0,False,0.0214572474536431
284,<CB6657D3A5E0D111A97700805FFE65870B48E46A@RED-MSG-51>,,,,,False,-0.0,False,0.000690659243572029
285,<emacs-smtp-411-14212-2009-971174@platypus.cc.cmu.edu>,,,,,False,0.0,False,0.5247436434332635
286,<3784C460.45765A81@MessagingDirect.com>,,,,,True,6.8,False,4.040908008447888e-08
287,<378582AD.4899EB03@att.com>,,,,,False,2.2,False,0.15960297761042466
288,<CB6657D3A5E0D111A97700805FFE65870B48E485@RED-MSG-51>,,,,,False,-0.0,False,3.6130987142558518e-06
289,<Pine.WNT.4.05.9907200912360.217-100000@reyzin_pc.securitydynamics.com>,,,,,False,0.0,False,0.15960297761042466
290,<v04204d07b3c2bb5814aa@resnick2.qualcomm.com>,,,,,False,0.0,False,0.001299156153328721
291,<Pine.LNX.4.05.9907272057180.5237-100000@perq.cac.washington.edu>,,,,,False,-0.0,False,3.4820196464327625e-10
292,<v04204d01b3c3cfc3e0e8@resnick2.qualcomm.com>,,,,,False,0.0,False,1.291514766222452e-06
293,<EXECMAIL.990727151054.B@sgi1400m.messagingdirect.com>,,,,,False,0.0,False,3.7412894746408594e-08
294,<4.2.0.58.19990727140624.00b32770@mail.imc.org>,,,,,False,0.0,False,2.6641158117867804e-06
